Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
9e6309526b2891deeb938e6390e18d0ad932791dcdb8e3037e07b0f1b4627497,2017-11,Lincolnshire Police,Lincolnshire Police,0.161624,53.370907,On or near THREE BRIDGE LANE,E01026099,East Lindsey 005D,Local resolution
880029301f8540cfbc4082cd966f0cd14c3d4c45507ef1f97b64c205772d390f,2017-11,Lincolnshire Police,Lincolnshire Police,-0.605325,53.220082,On or near DELLFIELD COURT,E01026127,Lincoln 007A,Investigation complete; no suspect identified
2a561f51eef7d239f797ea95250e0ff2fb2efa7ee98dfb8660f5ac0b5cfe56a9,2017-11,Lincolnshire Police,Lincolnshire Police,-0.580843,53.211729,On or near SCAWBY CRESCENT,E01026161,Lincoln 010A,Investigation complete; no suspect identified
54ff0bf5663e8204a9df872f0f2ffe554b841e4f7d3086c64f572c68080fef8f,2017-11,Lincolnshire Police,Lincolnshire Police,-0.389655,52.767109,On or near WEST ROAD,E01026301,South Kesteven 010C,Investigation complete; no suspect identified
aaf9b4a7b51c341c937783bf04ae4e18656f62afdb4464443ddd7078085850b1,2017-11,Lincolnshire Police,Lincolnshire Police,-0.320223,52.682057,On or near JOHN WAKE CLOSE,E01026336,South Kesteven 013C,Investigation complete; no suspect identified
d6a1b4c34a456e9429f6767d98c8e495610307cbf235af4f4fa5c4f0fc4e7461,2017-11,Lincolnshire Police,Lincolnshire Police,-0.593683,53.185002,On or near BODMIN MOOR CLOSE,E01026218,North Kesteven 014C,Investigation complete; no suspect identified
f4a3b5ba1583822915b1a917939ae60f234faf2593ec3fd888201702fa43a918,2017-11,Lincolnshire Police,Lincolnshire Police,-0.683480,52.912686,On or near ADAMSTILES,E01026291,South Kesteven 002A,Investigation complete; no suspect identified
2da89748b20381e38451f17029a9ec27c5006ec8786117ddf2b14e5b4b76f932,2017-11,Lincolnshire Police,Lincolnshire Police,-0.554432,53.220923,On or near ST MATHEWS CLOSE,E01026133,Lincoln 008A,Investigation complete; no suspect identified
b1b359e88b33869ab99dc58aa41e41e35f39185c53322130f6077fb9f2021de9,2017-11,Lincolnshire Police,Lincolnshire Police,-0.575945,53.184657,On or near ALDERNEY WAY,E01026220,North Kesteven 013A,Investigation complete; no suspect identified
a937eef99b4f2ba0953827be6598e91f443e1afac60f6e5e0a4b175b435210f7,2017-11,Lincolnshire Police,Lincolnshire Police,-0.544467,53.229431,On or near LUCY TOWER STREET,E01026143,Lincoln 005B,Investigation complete; no suspect identified
845f40c268c817836d70d1c6eed3cc7e96dd475dbe966350ceecce1e8bc33dd5,2017-11,Lincolnshire Police,Lincolnshire Police,-0.515773,53.240845,On or near WRAGBY ROAD,E01026154,Lincoln 004F,Offender given penalty notice
845f40c268c817836d70d1c6eed3cc7e96dd475dbe966350ceecce1e8bc33dd5,2017-11,Lincolnshire Police,Lincolnshire Police,-0.515773,53.240845,On or near WRAGBY ROAD,E01026154,Lincoln 004F,Offender given penalty notice
845f40c268c817836d70d1c6eed3cc7e96dd475dbe966350ceecce1e8bc33dd5,2017-11,Lincolnshire Police,Lincolnshire Police,-0.515773,53.240845,On or near WRAGBY ROAD,E01026154,Lincoln 004F,Offender given penalty notice
0573f09746af35e80401fd8c3969dd0729220c184814c7e10e8de87c0b29c53b,2017-11,Lincolnshire Police,Lincolnshire Police,-0.640729,52.910164,On or near ST PETER'S HILL,E01026323,South Kesteven 004D,Offender given a caution
019c8095e395ea7cf5c9da24dac6f67c3768b9c10f32f340a10856ccb4615058,2017-11,Lincolnshire Police,Lincolnshire Police,-0.022761,52.978851,On or near Shopping Area,E01026025,Boston 003C,Offender given penalty notice
dd765847918d36801baed6071b110c85bbf9fd69bca4efb3dba0e6dc1408d6a8,2017-11,Lincolnshire Police,Lincolnshire Police,-0.655388,52.906915,On or near DERWENT ROAD,E01026311,South Kesteven 005D,Investigation complete; no suspect identified
4198c80b4c11e4598da8feb4d0facec4b98aa95ad7aa76cfa1265fd0b5986119,2017-11,Lincolnshire Police,Lincolnshire Police,-0.689750,53.169197,On or near BRACKEN ROAD,E01026193,North Kesteven 003C,Investigation complete; no suspect identified
72869074512914522f0370d3ae78417d1188e8dd6ed1a500881f451951a5f7a8,2017-11,Lincolnshire Police,Lincolnshire Police,-0.771946,53.396577,On or near COLVILLE TERRACE,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
c5495aa00942b2acb757160a42dc26e3c6a09f400ca32c1a83d781e76956d7d5,2017-11,Lincolnshire Police,Lincolnshire Police,-0.454779,53.561444,On or near KETTLEBY LANE,E01013269,North Lincolnshire 011C,Investigation complete; no suspect identified
b4635cc4b4a893452472121cf05ed0177a6078d89f6bd27612414cb698a36370,2017-11,Lincolnshire Police,Lincolnshire Police,-0.771946,53.396577,On or near COLVILLE TERRACE,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
a8ff88add60e64cfc1499a512685dbd81f7ac3a1721c102254029cfcf188f3bc,2017-11,Lincolnshire Police,Lincolnshire Police,-0.781747,53.407293,On or near CURZON STREET,E01026378,West Lindsey 004A,Unable to prosecute suspect
d02f37a5071affb54bcc413fa30d1567135387457afbe8df1dbfdf20757e7a40,2017-11,Lincolnshire Police,Lincolnshire Police,-0.514998,53.303043,On or near HEATH LANE,E01026412,West Lindsey 008B,Investigation complete; no suspect identified
dba8c44ffcde8fb16e5ccbfed120ca977a90644d861f59c19289e72d11f9651c,2017-11,Lincolnshire Police,Lincolnshire Police,-0.514998,53.303043,On or near HEATH LANE,E01026412,West Lindsey 008B,Investigation complete; no suspect identified
c8dbd648d23ae99c8f98eab83f12d317a540fa6c09d74efd99d8638dc40cd43e,2017-11,Lincolnshire Police,Lincolnshire Police,0.296619,53.155492,On or near BURGH ROAD WEST,E01026046,East Lindsey 013A,Unable to prosecute suspect
c8dbd648d23ae99c8f98eab83f12d317a540fa6c09d74efd99d8638dc40cd43e,2017-11,Lincolnshire Police,Lincolnshire Police,0.296619,53.155492,On or near BURGH ROAD WEST,E01026046,East Lindsey 013A,Unable to prosecute suspect
6571c98575e665ec0eaa7e7ed902467fe20aeab03e9291d068779fb3a670c8ce,2017-11,Lincolnshire Police,Lincolnshire Police,0.262702,53.342214,On or near HIGH STREET,E01026073,East Lindsey 005B,Unable to prosecute suspect
d6932e9bcaa096acf3a1a92bf00a1954141e179da93142a6cd0e145f32cc6ec5,2017-11,Lincolnshire Police,Lincolnshire Police,-0.785385,53.405263,On or near GEORGE STREET,E01026378,West Lindsey 004A,Investigation complete; no suspect identified
da402c7dc705282831249705581692b83574130245c3e1961186da35d42a7070,2017-11,Lincolnshire Police,Lincolnshire Police,-0.085613,52.900807,On or near MAIDENS ROAD,E01026017,Boston 007A,Unable to prosecute suspect
cce456f053aa7be2ce86bab93763f90e9a0a121c11a001ccfd77161dc0676d58,2017-11,Lincolnshire Police,Lincolnshire Police,0.351556,53.192928,On or near Parking Area,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
5304c3ab949304b946664429fe4b06f20c6495b94c184d23e6a591cf16ac04b9,2017-11,Lincolnshire Police,Lincolnshire Police,-0.769555,53.387707,On or near Supermarket,E01026382,West Lindsey 004D,Investigation complete; no suspect identified
28c330fe4827daf23d9f06f98325d089ba43e53e1865d2e20fb3c5b5056bc190,2017-11,Lincolnshire Police,Lincolnshire Police,-0.773781,53.391355,On or near WATERWORKS STREET,E01026383,West Lindsey 004E,Unable to prosecute suspect
bb15825f319af4084b47ba9d58c36883005f1f15f09ce20522ca1f88997673ac,2017-11,Lincolnshire Police,Lincolnshire Police,-0.773781,53.391355,On or near WATERWORKS STREET,E01026383,West Lindsey 004E,Unable to prosecute suspect
069d0689cbde60f00be7da002f35dada9dff81ff3c864b6f46d1bf4cdbb69c25,2017-11,Lincolnshire Police,Lincolnshire Police,0.348276,53.184676,On or near Petrol Station,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
5783c7e65d1f72da5cfd0764e92f3cd08dc998b54c357d7d367b3bb86158d21c,2017-11,Lincolnshire Police,Lincolnshire Police,-0.772946,53.401549,On or near TENNYSON STREET,E01026379,West Lindsey 004B,Investigation complete; no suspect identified
7e8f76b92c68a12ac002f3cf6b6a719613dad7883cc5bab409fc1caf403b0b55,2017-11,Lincolnshire Police,Lincolnshire Police,-0.781767,53.408183,On or near NOEL STREET,E01026378,West Lindsey 004A,Investigation complete; no suspect identified
8d518e969e370ad1e1ee055adae92b43ef747d3626b67e3265671ad6f18695b0,2017-11,Lincolnshire Police,Lincolnshire Police,0.200727,53.265920,On or near Petrol Station,E01026044,East Lindsey 008C,Investigation complete; no suspect identified
8d930651a85bc77eebc31a2cd9c1011de05015e4cf7d1b1a1828c2cd8f4f199d,2017-11,Lincolnshire Police,Lincolnshire Police,-0.409167,52.997173,On or near SOUTH GATE,E01026227,North Kesteven 010A,Investigation complete; no suspect identified
804a5834f0582b74e44785522a1de1be32dd6f3f40261434125d65bab6807a7e,2017-11,Lincolnshire Police,Lincolnshire Police,-0.759683,53.401951,On or near WOODFIELD ROAD,E01026377,West Lindsey 006D,Unable to prosecute suspect
f344bf4de100c7ff72d3c1dcb68de7ea4db66659388b0c5c70ad6e3e9a419c7d,2017-11,Lincolnshire Police,Lincolnshire Police,0.348841,53.193099,On or near Parking Area,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
2ce530363ea88ae1ab7d6537d351a7f9560a1a872cf4562e377838a630b78db2,2017-11,Lincolnshire Police,Lincolnshire Police,-0.024648,52.977650,On or near CHURCH STREET,E01026036,Boston 003D,Investigation complete; no suspect identified
ad34c5346549c812bdb5927ca3a5b05e324e9afbafbf05945978cd3c6d812cb9,2017-11,Lincolnshire Police,Lincolnshire Police,0.338844,53.134575,On or near WILFORD GROVE,E01026095,East Lindsey 014C,Investigation complete; no suspect identified
11331fea60664e0762a046d4e3895fac92e4122da0e7b5c927970721a6d92782,2017-11,Lincolnshire Police,Lincolnshire Police,-0.009328,52.970697,On or near ST NICHOLAS ROAD,E01026027,Boston 004D,Investigation complete; no suspect identified
ca3b836b15d4694b2a3c68b84c6eb98d68a8ab307f31046e10bfa285e4433e27,2017-11,Lincolnshire Police,Lincolnshire Police,-0.027840,52.976256,On or near WEST STREET,E01026006,Boston 003A,Investigation complete; no suspect identified
7d0db882d821d3279dfc6fe5be565c89aea0ae13c71b5ef1c9734c7baba8880e,2017-11,Lincolnshire Police,Lincolnshire Police,-0.540379,53.229813,On or near Shopping Area,E01026143,Lincoln 005B,Investigation complete; no suspect identified
7a0841d2502733b13612c27af490f3df95672cbd8532fecf03469c2d47429401,2017-11,Lincolnshire Police,Lincolnshire Police,-0.133574,52.787002,On or near CLEVELAND CLOSE,E01026269,South Holland 007B,Investigation complete; no suspect identified
08b9693fcd9d308a598f076ee119c70f18d57475f3d85fc69aac7d8b826247c1,2017-11,Lincolnshire Police,Lincolnshire Police,-0.519275,53.239675,On or near WRAGBY ROAD,E01026125,Lincoln 003A,Investigation complete; no suspect identified
fa082b9c869f3911b527535969534cb8bf4496f96f830fcc6749624e5bbd79c5,2017-11,Lincolnshire Police,Lincolnshire Police,-0.556423,53.222277,On or near Shopping Area,E01026133,Lincoln 008A,Unable to prosecute suspect
5f575c051a08ab5b560c2cd672233c2fa61a2c10a1ea527545be3d2d9b1effd1,2017-11,Lincolnshire Police,Lincolnshire Police,-0.022715,52.976926,On or near SIBSEY LANE,E01026025,Boston 003C,Investigation complete; no suspect identified
49284c566683fd401fb35b3137cd941601267a73673eb8f5969cf06ab288cca5,2017-11,Lincolnshire Police,Lincolnshire Police,-0.027840,52.976256,On or near WEST STREET,E01026006,Boston 003A,Investigation complete; no suspect identified
ec6809dc6928c6d18de8054214641fe031dfee4d63ffc143b476152b08ab7cae,2017-11,Lincolnshire Police,Lincolnshire Police,-0.598212,53.220493,On or near SUNFIELD CRESCENT,E01026131,Lincoln 007D,Investigation complete; no suspect identified
e3b27bb894bef9662c4b366d58d89d5203ea6e4c70f3c78b553666806269b09b,2017-11,Lincolnshire Police,Lincolnshire Police,-0.486550,52.654530,On or near RADCLIFFE ROAD,E01026349,South Kesteven 016A,Unable to prosecute suspect
b0c3bf56e6f40a71ee420fd1ef9bdaf99423ed90e317389639c3d20f96a8f087,2017-11,Lincolnshire Police,Lincolnshire Police,-0.030457,52.975355,On or near QUEEN STREET,E01026006,Boston 003A,Investigation complete; no suspect identified
7090b1743b8a6540277112ed939a96e85fc413f177bc9e610c00fc6c93238e95,2017-11,Lincolnshire Police,Lincolnshire Police,-0.552584,53.251303,On or near GARFIELD CLOSE,E01026149,Lincoln 001A,Offender given a caution
56dcc67625d57b38370e94525205b8c12da6856af3d9c234b926d261f1aa5eb4,2017-11,Lincolnshire Police,Lincolnshire Police,-0.282412,52.678242,On or near ABEL CLOSE,E01026304,South Kesteven 014B,Unable to prosecute suspect
37c5debe2d6b59ab4e57123a7ae65a3cda6ce9d2564fa6a6bfae4183bc9b5f5b,2017-11,Lincolnshire Police,Lincolnshire Police,-0.027243,52.981182,On or near UNION PLACE,E01026037,Boston 002E,Investigation complete; no suspect identified
b1e718fda754160c8e7ee17a4919caacc0a0acc928bd21ef2c0eef5755b51561,2017-11,Lincolnshire Police,Lincolnshire Police,-0.157514,52.787241,On or near GLENN AVENUE,E01032995,South Holland 006F,Investigation complete; no suspect identified
0725dd3035ac31558485947faf092b8098de47d31fedf7bea4caa852e9353f57,2017-11,Lincolnshire Police,Lincolnshire Police,-0.643398,52.913260,On or near MARKET PLACE,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
45a7efae5d4e13d914e296042227d00813d23bde5e1ecb175a62a5c02f361a43,2017-11,Lincolnshire Police,Lincolnshire Police,0.340638,53.142263,On or near Supermarket,E01026097,East Lindsey 015D,Investigation complete; no suspect identified
74517dc239f77d2fa8d0b54da3738e89d86933ac8b203c703964556946559c5f,2017-11,Lincolnshire Police,Lincolnshire Police,-0.544833,53.216005,On or near SPENCER STREET,E01026174,Lincoln 008D,Unable to prosecute suspect
6e51445e091116d2b72838463f3b0733693b22aa666813a2a92e75d4f316081a,2017-11,Lincolnshire Police,Lincolnshire Police,0.351556,53.192928,On or near Parking Area,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
6e51445e091116d2b72838463f3b0733693b22aa666813a2a92e75d4f316081a,2017-11,Lincolnshire Police,Lincolnshire Police,0.351556,53.192928,On or near Parking Area,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
85111237a4f7d9ca84629c3f01f96e96ec8c1fc7818a436b4bf8afc5987549cf,2017-11,Lincolnshire Police,Lincolnshire Police,0.338516,53.199793,On or near ANCHOR LANE,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
108e9d7fc7029c1d7a483efa7f34b1b08c97b4e78ec129f70ab02f89c9435173,2017-11,Lincolnshire Police,Lincolnshire Police,-0.027840,52.976256,On or near WEST STREET,E01026006,Boston 003A,Investigation complete; no suspect identified
9fa9062c21e3f095481cbb416f429557b5dd647f2d882e4de71a23efbc042e0f,2017-11,Lincolnshire Police,Lincolnshire Police,-0.030699,52.973651,On or near DUKE STREET,E01026030,Boston 002C,Investigation complete; no suspect identified
9726c462367268e123432813c48181d16414181f797a844256b001cc25d1e4fb,2017-11,Lincolnshire Police,Lincolnshire Police,-0.167119,52.817329,On or near KNIGHT STREET,E01026259,South Holland 005C,Investigation complete; no suspect identified
2a1d84323ce2784e6021d9d5d02ad951c4bdce24cdda3a712d9fe6a60d8a1dc7,2017-11,Lincolnshire Police,Lincolnshire Police,0.338516,53.199793,On or near ANCHOR LANE,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
753100c3d5520ad06802265a41440871766f1d6403efbc2702ead829e165c89e,2017-11,Lincolnshire Police,Lincolnshire Police,-0.559349,53.203830,On or near ROOKERY LANE,E01026170,Lincoln 010B,Offender given a drugs possession warning
da08cbdbe0092755d32f8df3fdba7d9162263455dc76643bc089b42a24654208,2017-11,Lincolnshire Police,Lincolnshire Police,-0.022526,52.979764,On or near Supermarket,E01026036,Boston 003D,Investigation complete; no suspect identified
a340b5d88553278b0c01e4df71441a2d14d75cc94687187fc8092db41170fb88,2017-11,Lincolnshire Police,Lincolnshire Police,-0.022526,52.979764,On or near Supermarket,E01026036,Boston 003D,Investigation complete; no suspect identified
d245a46e07509ee6fa6595bd9afe7ac40d1270d0fc71cfae2967ab6afbe67f15,2017-11,Lincolnshire Police,Lincolnshire Police,-0.022526,52.979764,On or near Supermarket,E01026036,Boston 003D,Investigation complete; no suspect identified
276a73702da5b3c5a553695bed0adf468a830cfeddb96c9a724de10ba032c5e5,2017-11,Lincolnshire Police,Lincolnshire Police,-0.021487,52.980007,On or near Parking Area,E01026025,Boston 003C,Investigation complete; no suspect identified
cabeef16547ccde7537cb90f7e230e91ac23b0543d6afd2be2a0665224ed200d,2017-11,Lincolnshire Police,Lincolnshire Police,-0.026946,52.976897,On or near Parking Area,E01026006,Boston 003A,Investigation complete; no suspect identified
99a393fad08f1c92b3d6960a879744cd62e245bdea6b18f14b58ad1764524711,2017-11,Lincolnshire Police,Lincolnshire Police,-0.027462,52.975719,On or near Parking Area,E01026006,Boston 003A,Investigation complete; no suspect identified
1dda15d7af7c2aebfd2294d4d3a07318e19fbb69ffe0626529d7706fc0e54826,2017-11,Lincolnshire Police,Lincolnshire Police,-0.543607,53.223865,On or near Further/Higher Educational Building,E01026132,Lincoln 005A,Investigation complete; no suspect identified
285240a4b03b07072eb252de51019d4167bb4ed59b09c80cc10b1ae3376be536,2017-11,Lincolnshire Police,Lincolnshire Police,-0.645593,52.914409,On or near UNION STREET,E01026323,South Kesteven 004D,Unable to prosecute suspect
e9c5c3e6b78ae4c1b998407e908a29519b33986af168bd3a4e73f0b0f89f2284,2017-11,Lincolnshire Police,Lincolnshire Police,-0.087316,52.809740,On or near Park/Open Space,E01026281,South Holland 004A,Unable to prosecute suspect
ef9c5ce4869248d12a16d95c3c557c3f6b2305842422942eea862b240fdfe433,2017-11,Lincolnshire Police,Lincolnshire Police,-0.402452,52.999052,On or near HUSSEY CLOSE,E01026232,North Kesteven 010D,Unable to prosecute suspect
ff49e8db51d4329bcbd86a7ddc69552623eaa1f8c794df0ab7eb3da59932280a,2017-11,Lincolnshire Police,Lincolnshire Police,-0.631984,52.921508,On or near TYSON CLOSE,E01026326,South Kesteven 003B,Investigation complete; no suspect identified
3bf05bd2a31e38480a49c276bd357e07933af5d8f3d576bcf366666de297ddc9,2017-11,Lincolnshire Police,Lincolnshire Police,-0.022855,52.978430,On or near Shopping Area,E01026025,Boston 003C,Investigation complete; no suspect identified
802d18f1fea866136c0172e38c3a2ceda451ecf14fff2f959bb647788966456f,2017-11,Lincolnshire Police,Lincolnshire Police,-0.477394,52.652983,On or near Further/Higher Educational Building,E01026351,South Kesteven 016C,Unable to prosecute suspect
8ff7b2564a3c48cec8de11f3de6b61a56f48eccf05c285e8796aef24cb0dc5ce,2017-11,Lincolnshire Police,Lincolnshire Police,-0.037666,52.978648,On or near SYDNEY STREET,E01026032,Boston 002D,Investigation complete; no suspect identified
c70bb31591b325b1f02357f28f57afce84cb28316212b77ac23245be60fa8c48,2017-11,Lincolnshire Police,Lincolnshire Police,-0.148732,52.789056,On or near WESTLODE STREET,E01032995,South Holland 006F,Investigation complete; no suspect identified
eed3c8881baa432eb98482639e20de7215754380dcae947ac962b67ddf87a970,2017-11,Lincolnshire Police,Lincolnshire Police,-0.153168,52.790060,On or near Sports/Recreation Area,E01032995,South Holland 006F,Unable to prosecute suspect
c4426c3800d3efd786d386a543880887ed2ec0181d417403d4bc7eed2aea9f4e,2017-11,Lincolnshire Police,Lincolnshire Police,-0.020776,52.982513,On or near Parking Area,E01026036,Boston 003D,Investigation complete; no suspect identified
0cdf6804d11dc6cd5dd2034b5f249f3b0858694be873fb9d51f691cc306055e4,2017-11,Lincolnshire Police,Lincolnshire Police,-0.190905,52.781282,On or near BOURNE ROAD,E01026262,South Holland 009A,Investigation complete; no suspect identified
681efb6bdff4ab2e20e5a92731f2b36df6628807dde47f54b548a0a2f33855b7,2017-11,Lincolnshire Police,Lincolnshire Police,0.342386,53.142516,On or near Nightclub,E01026093,East Lindsey 014B,Unable to prosecute suspect
681efb6bdff4ab2e20e5a92731f2b36df6628807dde47f54b548a0a2f33855b7,2017-11,Lincolnshire Police,Lincolnshire Police,0.342386,53.142516,On or near Nightclub,E01026093,East Lindsey 014B,Unable to prosecute suspect
d4a36e971918a82215afc91eacb806b4e12fe91229dec3a89f1338e1ca2760dd,2017-11,Lincolnshire Police,Lincolnshire Police,-0.774428,53.396036,On or near TOOLEY STREET,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
d41cfcf50472aefdaae8814be27ab53dff27901b3e410f2d04a6c2be2fb16773,2017-11,Lincolnshire Police,Lincolnshire Police,-0.461436,52.655681,On or near UFFINGTON ROAD,E01026350,South Kesteven 016B,Investigation complete; no suspect identified
4626c8a97710511cf6b9767ec3566b9386a6fef55134ec6c348abba20cf98a08,2017-11,Lincolnshire Police,Lincolnshire Police,-0.539418,53.230772,On or near Nightclub,E01026122,Lincoln 004A,Unable to prosecute suspect
2a2752205bca428a513082672f9e0f226dffb971282e6860c0ff753418615a88,2017-11,Lincolnshire Police,Lincolnshire Police,-0.540606,53.227982,On or near Shopping Area,E01026176,Lincoln 006B,Unable to prosecute suspect
fe3b8347a9e4bc47828eae9f10ce63741d81f622cdedf6a686d545441eaeb7fc,2017-11,Lincolnshire Police,Lincolnshire Police,-0.769555,53.387707,On or near Supermarket,E01026382,West Lindsey 004D,Investigation complete; no suspect identified
173873120562091cbd54b1bd04980302ddbea7fe382de80514b8f2bec63c9458,2017-11,Lincolnshire Police,Lincolnshire Police,-0.544887,53.230299,On or near NEWLAND,E01026143,Lincoln 005B,Investigation complete; no suspect identified
6d60cb6f24f5cb474d769aae0ec5d51fb1471b655a722824e28d1aa35d4f7841,2017-11,Lincolnshire Police,Lincolnshire Police,-0.502395,52.658966,On or near BARNWELL ROAD,E01026289,South Kesteven 015C,Investigation complete; no suspect identified
12070e9f899fe426a59631ea0989c12a42606d5dcccf5f53f54af31dd3f713c0,2017-11,Lincolnshire Police,Lincolnshire Police,-0.040329,52.981030,On or near ARGYLE STREET,E01026032,Boston 002D,Investigation complete; no suspect identified
3b19a9c065de0828bed027919f422b5083ad603dc652df24ec75a3c310986bc6,2017-11,Lincolnshire Police,Lincolnshire Police,-0.022680,52.971827,On or near SOUTH TERRACE,E01026025,Boston 003C,Investigation complete; no suspect identified
de39593d5c3de4e0d09f7dbbad7410d3144f07bcf8efc92c70dc43963f74db57,2017-11,Lincolnshire Police,Lincolnshire Police,-0.467838,52.657796,On or near ST GEORGES AVENUE,E01026347,South Kesteven 015E,Investigation complete; no suspect identified
b4d72b00f6cfa760a1c132873d7e1a452c1ea52293289abbe70ba99d66c6e0f8,2017-11,Lincolnshire Police,Lincolnshire Police,-0.477246,52.653835,On or near NEWGATES,E01026351,South Kesteven 016C,Investigation complete; no suspect identified
2a28725ea77145cfb562fd42e800f2af712123eb7ed1ce761feda20037deca13,2017-11,Lincolnshire Police,Lincolnshire Police,-0.480541,52.651315,On or near CASTLE STREET,E01026351,South Kesteven 016C,Investigation complete; no suspect identified
056cd498e9879bc74f12af72f0bd170f4c481959a938c806e5475e308a399d0d,2017-11,Lincolnshire Police,Lincolnshire Police,-0.368035,52.768549,On or near STANTON CLOSE,E01026298,South Kesteven 011D,Investigation complete; no suspect identified
c63b2584c70f7c8a9f0468f4cc2dce2708b086e4e0878c865e5b04c5f4ed87f7,2017-11,Lincolnshire Police,Lincolnshire Police,-0.122134,52.909302,On or near Sports/Recreation Area,E01026016,Boston 006A,Investigation complete; no suspect identified
5742c40ab725b93c1bddd5e181a86de5a41df21fbf3527d2be7bdbe4ffeb8105,2017-11,Lincolnshire Police,Lincolnshire Police,-0.158497,52.785737,On or near KNIPE AVENUE,E01026266,South Holland 006B,Unable to prosecute suspect
6bd9d15851b34ce13f41326bb464affb8ca3e50cf28e398a2ed6cf3f1e9514b5,2017-11,Lincolnshire Police,Lincolnshire Police,-0.030540,52.977128,On or near TRINITY STREET,E01026006,Boston 003A,Investigation complete; no suspect identified
758ad26e34f008b716aa4b133f006353ec0e370cb9351d8f752887264404cf98,2017-11,Lincolnshire Police,Lincolnshire Police,-0.553978,53.185471,On or near SHERWOOD DRIVE,E01026237,North Kesteven 004E,Unable to prosecute suspect
1a8fd00507f923700029eaf2c99c7d5a59b29dd94d1b04609b972ae57df9344f,2017-11,Lincolnshire Police,Lincolnshire Police,-0.155068,52.938480,On or near Parking Area,E01026034,Boston 006C,Investigation complete; no suspect identified
e2dbe6ce7e5253d539648cb6310496bc197ffb10a1be9580d9df1eb77b38955c,2017-11,Lincolnshire Police,Lincolnshire Police,0.329969,53.164779,On or near CHURCH LANE,E01026115,East Lindsey 012C,Investigation complete; no suspect identified
dd5ded3fca22f1546d7ea554510a08a69f9fa146bbd0d643e00f80668eb86f79,2017-11,Lincolnshire Police,Lincolnshire Police,-0.771815,53.389645,On or near CROMWELL STREET,E01026382,West Lindsey 004D,Investigation complete; no suspect identified
acbc262e75fa777f7476b3c1ce29e91baef414f0f32c0a0d5f401a19c01d11b3,2017-11,Lincolnshire Police,Lincolnshire Police,-0.156064,52.786796,On or near SHORT STREET,E01026266,South Holland 006B,Unable to prosecute suspect
7ad1c92b3b848effad6a80cb6f6b0f4f79b8a09bd3e398dd3ce7bb9bdd04e7bd,2017-11,Lincolnshire Police,Lincolnshire Police,-0.027516,52.980737,On or near WITHAM PLACE,E01026036,Boston 003D,Investigation complete; no suspect identified
cfd0cfb96d8f30d364d3c3001fd880cde0b79221c9c9016b5eed04a0c53f754e,2017-11,Lincolnshire Police,Lincolnshire Police,-0.770143,53.389762,On or near WASHINGTON STREET,E01026382,West Lindsey 004D,Unable to prosecute suspect
fc4f48118f15326ce5226fb811bfcf97575fa943479c12bb7a6274aac3527ec3,2017-11,Lincolnshire Police,Lincolnshire Police,-0.018403,52.734830,On or near LITTLE DOG DROVE,E01026249,South Holland 010B,Unable to prosecute suspect
507ce73348e956e468ba9666db8bfe9cf5e5ebaa3090a1e3be1bcfa6e95caa63,2017-11,Lincolnshire Police,Lincolnshire Police,-0.546366,53.214514,On or near A15,E01026174,Lincoln 008D,Investigation complete; no suspect identified
3dbe35803c6d783c52f5f70e7ea0eb8f778e599590f62a3990b5a83de5b2b6ce,2017-11,Lincolnshire Police,Lincolnshire Police,-0.038900,52.980988,On or near Supermarket,E01026032,Boston 002D,Investigation complete; no suspect identified
2b67dddab35535f019f265bdead3b1d0e16061af6cc033179b6388286164aec9,2017-11,Lincolnshire Police,Lincolnshire Police,-0.006829,52.970960,On or near MILL ROAD,E01026026,Boston 004C,Investigation complete; no suspect identified
9180fed75de839bc0ae0a2bb7c3556d3524e136b3baa6de286a176828384e709,2017-11,Lincolnshire Police,Lincolnshire Police,-0.133348,52.793328,On or near THAMES ROAD,E01026271,South Holland 007D,Unable to prosecute suspect
0b344ef26e668060300938c0720a6c06708e9582d7fb43601a79b7b164819fc2,2017-11,Lincolnshire Police,Lincolnshire Police,-0.531691,53.248611,On or near ASTERBY CLOSE,E01026166,Lincoln 001C,Investigation complete; no suspect identified
6fc181e69f6ec9f288be43a7a50450d169d6cb0a58f53ba0d7bcacd2ee45b3b3,2017-11,Lincolnshire Police,Lincolnshire Police,-0.048661,52.984538,On or near LARKSPUR CROFT,E01026011,Boston 002B,Investigation complete; no suspect identified
7650a3a358051c8798cad0c152ab707719f521a7d3b3907d97dbb14ce80b541d,2017-11,Lincolnshire Police,Lincolnshire Police,-0.510423,52.655498,On or near CHESTNUT GARDENS,E01026357,South Kesteven 016E,Investigation complete; no suspect identified
